1743184281.467,-0.9904,0.1916,0.3903,-1.7726
1743184281.483,-0.9926,0.1857,0.3903,-1.7716
1743184281.491,-0.9937,0.1826,0.3903,-1.7708
1743184281.516,-0.9967,0.1732,0.3902,-1.7685
1743184281.526,-0.9977,0.1701,0.3902,-1.7673
1743184281.551,-1.0009,0.1605,0.3899,-1.7644
1743184281.567,-1.0034,0.1539,0.3898,-1.7617
1743184281.584,-1.0061,0.1474,0.3898,-1.7564
1743184281.600,-1.0086,0.1411,0.3899,-1.7488
1743184281.616,-1.0116,0.1351,0.3902,-1.7396
1743184281.633,-1.0149,0.1292,0.3901,-1.7292
1743184281.650,-1.0177,0.1232,0.3898,-1.7186
1743184281.666,-1.0209,0.1174,0.3897,-1.7076
1743184281.684,-1.0240,0.1111,0.3896,-1.6961
1743184281.700,-1.0268,0.1051,0.3897,-1.6848
1743184281.709,-1.0282,0.1021,0.3896,-1.6789
1743184281.733,-1.0325,0.0933,0.3896,-1.6608
1743184281.751,-1.0356,0.0876,0.3897,-1.6478
1743184281.768,-1.0388,0.0818,0.3895,-1.6337
1743184281.784,-1.0416,0.0758,0.3896,-1.6192
1743184281.800,-1.0442,0.0699,0.3897,-1.6054
1743184281.817,-1.0470,0.0644,0.3899,-1.5911
1743184281.834,-1.0499,0.0589,0.3899,-1.5762
1743184281.850,-1.0530,0.0536,0.3899,-1.5610
1743184281.867,-1.0559,0.0483,0.3899,-1.5458
1743184281.882,-1.0583,0.0427,0.3900,-1.5304
1743184281.899,-1.0607,0.0377,0.3902,-1.5149
1743184281.916,-1.0634,0.0327,0.3903,-1.4994
1743184281.925,-1.0649,0.0302,0.3904,-1.4916
1743184281.943,-1.0676,0.0253,0.3903,-1.4753
1743184281.967,-1.0711,0.0181,0.3904,-1.4518
1743184281.984,-1.0735,0.0134,0.3907,-1.4364
1743184282.000,-1.0758,0.0086,0.3909,-1.4207
1743184282.016,-1.0781,0.0039,0.3909,-1.4049
1743184282.033,-1.0805,-0.0008,0.3907,-1.3886
1743184282.049,-1.0827,-0.0058,0.3908,-1.3737
1743184282.065,-1.0842,-0.0108,0.3910,-1.3606
1743184282.084,-1.0859,-0.0158,0.3911,-1.3486
1743184282.101,-1.0876,-0.0210,0.3910,-1.3375
1743184282.109,-1.0883,-0.0237,0.3910,-1.3317
1743184282.125,-1.0896,-0.0291,0.3909,-1.3206
1743184282.150,-1.0914,-0.0374,0.3908,-1.3037
1743184282.166,-1.0924,-0.0427,0.3910,-1.2937
1743184282.183,-1.0934,-0.0484,0.3910,-1.2835
1743184282.200,-1.0944,-0.0538,0.3907,-1.2745
1743184282.216,-1.0953,-0.0598,0.3905,-1.2655
1743184282.232,-1.0958,-0.0657,0.3904,-1.2567
1743184282.249,-1.0960,-0.0717,0.3904,-1.2491
1743184282.267,-1.0961,-0.0778,0.3906,-1.2432
1743184282.282,-1.0959,-0.0839,0.3907,-1.2379
1743184282.301,-1.0956,-0.0900,0.3905,-1.2318
1743184282.318,-1.0953,-0.0962,0.3903,-1.2261
1743184282.333,-1.0945,-0.1026,0.3902,-1.2198
1743184282.350,-1.0936,-0.1088,0.3903,-1.2134
1743184282.367,-1.0928,-0.1152,0.3905,-1.2071
1743184282.383,-1.0919,-0.1215,0.3907,-1.2009
1743184282.400,-1.0908,-0.1280,0.3906,-1.1947
1743184282.416,-1.0898,-0.1343,0.3904,-1.1889
1743184282.433,-1.0889,-0.1405,0.3901,-1.1833
1743184282.450,-1.0883,-0.1468,0.3902,-1.1777
1743184282.467,-1.0876,-0.1529,0.3903,-1.1727
1743184282.483,-1.0865,-0.1592,0.3901,-1.1663
1743184282.492,-1.0861,-0.1624,0.3901,-1.1629
1743184282.516,-1.0845,-0.1719,0.3900,-1.1538
1743184282.526,-1.0839,-0.1750,0.3901,-1.1510
1743184282.550,-1.0823,-0.1845,0.3899,-1.1419
1743184282.568,-1.0815,-0.1906,0.3897,-1.1362
1743184282.583,-1.0804,-0.1968,0.3896,-1.1301
1743184282.600,-1.0794,-0.2029,0.3896,-1.1240
1743184282.617,-1.0779,-0.2090,0.3896,-1.1178
1743184282.633,-1.0765,-0.2152,0.3895,-1.1124
1743184282.650,-1.0752,-0.2214,0.3896,-1.1073
1743184282.668,-1.0739,-0.2276,0.3893,-1.1025
1743184282.683,-1.0726,-0.2336,0.3892,-1.0979
